Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
04QTmCTsaVjcGaoxj8rSjE,"6LuN9FCkKOj5PcnpouEgny,6nS5roXSAGhTGr34W6n7Et,0Y3agQaa6g2r0YmHPOO9rh,687cZJR45JO7jhk1LHIbgq","Know Your Worth (feat. Davido & Tems)","Know Your Worth (feat. Davido & Tems)","Khalid,Disclosure,Davido,Tems",2020-04-23,191067,56,spotify:user:flaredfive830,2020-06-29T22:14:52Z,"pop,pop r&b,edm,electropop,house,indietronica,uk dance,afrobeats,afropop,azontobeats,ghanaian hip hop,nigerian pop,afro r&b,alte",0.819,0.744,9,-6.826,0,0.0799,0.0133,0.00177,0.0995,0.665,102.995,4
62aP9fBQKYKxi7PDXwcUAS,"1lmU3giNF3CSbkVSQmLpHQ,4ArPQ1Opcksbbf3CPwEjWE","ily (i love you baby) (feat. Emilee)","ily (i love you baby) (feat. Emilee)","Surf Mesa,Emilee",2019-11-26,176546,70,spotify:user:flaredfive830,2020-06-29T22:17:04Z,"pop edm,social media pop",0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,4
4ja2gzrNh9VNigzoXfmbwD,"0imE3buPhAowREqCrr4CYe","Mariposa","Mariposa","Peach Tree Rascals",2019-08-28,210000,5,spotify:user:flaredfive830,2020-06-29T22:19:53Z,"pov: indie",0.676,0.525,9,-5.88,1,0.028,0.617,0,0.356,0.421,112.011,4
5RqR4ZCCKJDcBLIn4sih9l,"1XLWox9w1Yvbodui0SRhUQ","Party Girl","Party Girl","StaySolidRocky",2020-04-21,147800,65,spotify:user:flaredfive830,2020-06-29T22:23:34Z,"melodic rap",0.728,0.431,6,-9.966,0,0.0622,0.749,0,0.0996,0.629,130.022,4
5JGxJFdgOQdJZdmyEzDtTj,"0RpddSzUHfncUWNJXKOsjy","Everybody Talks","Everybody Talks","Neon Trees",2011-01-01,179386,0,spotify:user:flaredfive830,2020-07-11T05:33:32Z,"modern rock,neo mellow,pop rock,pov: indie",0.476,0.918,8,-3.988,1,0.0616,0.00895,0,0.292,0.717,154.897,4
3GVkPk8mqxz0itaAriG1L7,"15UsOTVnJzReFVN1VCnxy4","Everybody Dies In Their Nightmares","17","XXXTENTACION",2017-08-25,95466,77,spotify:user:flaredfive830,2020-07-11T05:38:34Z,"emo rap,miami hip hop,rap",0.734,0.57,7,-7.066,0,0.133,0.847,0.0000214,0.112,0.689,129.953,4
2ZW6w3NPw4lZf4Li0UBOwL,"6fWVd57NKTalqvmjRd2t8Z,5XBb04uBpKPWPWC2jXgGqb","CITY OF ANGELS - LLusion Funk Remix","DROPPED OUTTA COLLEGE","24kGoldn,LLusion",2019-11-22,124000,38,spotify:user:flaredfive830,2020-07-16T19:04:16Z,"cali rap,pop rap,lo-fi beats",0.856,0.616,0,-5.871,0,0.571,0.233,0,0.219,0.886,120.165,4
6o3QUC5oAE4g6WxRIFcZtb,"4MCBfE4596Uoi2O4DtmEMz","Wishing Well","Legends Never Die","Juice WRLD",2020-07-10,194621,0,spotify:user:flaredfive830,2020-07-17T01:55:53Z,"chicago rap,melodic rap,rap",0.65,0.613,9,-6.13,0,0.128,0.00336,0,0.267,0.0804,149.972,4
7y7w4tl4MaRC2UMEj1mPtr,"4MCBfE4596Uoi2O4DtmEMz,64KEffDW9EtZ1y2vBYgq8T","Come & Go (with Marshmello)","Legends Never Die","Juice WRLD,Marshmello",2020-07-10,205484,0,spotify:user:flaredfive830,2020-07-17T20:41:45Z,"chicago rap,melodic rap,rap,brostep,edm,pop,progressive electro house",0.625,0.814,0,-5.181,1,0.0657,0.0172,0,0.158,0.535,144.991,4
1uA914Md6wsy9NDryyBypH,"4MCBfE4596Uoi2O4DtmEMz","Man Of The Year","Legends Never Die","Juice WRLD",2020-07-10,136408,0,spotify:user:flaredfive830,2020-07-17T20:42:01Z,"chicago rap,melodic rap,rap",0.621,0.695,4,-5.124,1,0.0911,0.00584,0,0.086,0.298,173.966,4
7clyJIrLkEbXUDwj1tC9zz,"4ZgQDCtRqZlhLswVS6MHN4","Blood // Water","a modern tragedy vol. 1","grandson",2018-06-15,214520,62,spotify:user:flaredfive830,2020-08-14T21:28:26Z,"modern alternative rock,modern rock,rock",0.504,0.891,6,-5.632,0,0.137,0.00163,0.00199,0.148,0.628,153.988,4
2HbKqm4o0w5wEeEFXm2sD4,"2YZyLoL8N0Wb9xBt1NhZWg,28ExwzUQsvgJooOI0X1mr3","Money Trees","good kid, m.A.A.d city","Kendrick Lamar,Jay Rock",2012,386906,75,spotify:user:flaredfive830,2020-08-20T22:20:14Z,"conscious hip hop,hip hop,rap,west coast rap,southern hip hop,trap",0.716,0.531,7,-7.355,1,0.122,0.0703,0,0.224,0.344,71.994,4
2MbdDtCv5LUVjYy9RuGTgC,"2LIk90788K0zvyj2JJVwkJ,2jku7tDXc6XoB6MO2hFuqg,4r63FhuTkUYltbVAg5TQnk,55Aa2cqylxrFIXC767Z865","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]","Jack Harlow,Tory Lanez,DaBaby,Lil Wayne",2020-06-24,227478,62,spotify:user:flaredfive830,2020-08-25T15:23:51Z,"deep underground hip hop,kentucky hip hop,pop rap,rap,canadian hip hop,canadian trap,melodic rap,r&b,trap,hip hop,north carolina hip hop,new orleans rap",0.904,0.723,11,-5.224,0,0.26,0.0631,0,0.185,0.835,145.013,4
6IlQTriFgUeEbVx3Y10sia,"4xRYI6VqpkE3UwrDrAZL8L,73sIBHcqh3Z3NyqHKZ7FOL","Driving Ms Daisy","Under Pressure (Deluxe)","Logic,Childish Gambino",2014-10-21,240586,44,spotify:user:flaredfive830,2020-08-26T16:22:56Z,"conscious hip hop,hip hop,pop rap,rap,atl hip hop",0.657,0.822,9,-4.612,0,0.0538,0.37,0.00000191,0.104,0.535,160.046,4
3WWAvWDBQANpJeNbvVbjMg,"73sIBHcqh3Z3NyqHKZ7FOL","Heartbeat","Camp","Childish Gambino",2011-11-15,269840,1,spotify:user:flaredfive830,2020-08-26T16:30:06Z,"atl hip hop,hip hop,rap",0.8,0.545,1,-7.002,0,0.126,0.00373,0.000507,0.0445,0.292,119.965,4
3iVcZ5G6tvkXZkZKlMpIUs,"2YZyLoL8N0Wb9xBt1NhZWg","Alright","To Pimp A Butterfly","Kendrick Lamar",2015-03-16,219333,75,spotify:user:flaredfive830,2020-08-26T16:55:07Z,"conscious hip hop,hip hop,rap,west coast rap",0.796,0.766,7,-5.974,1,0.238,0.0742,0,0.0827,0.558,110.034,4
3iGNoYKIabGohB9A0C7dKU,"6I3MElirhT5t6Kf7p0hGk9","MICHUUL.","an XTRA UUGLY Mixtape","Duckwrth",2017-11-03,186200,47,spotify:user:flaredfive830,2020-08-26T16:55:26Z,"alternative r&b",0.846,0.681,1,-6.172,1,0.144,0.384,0.0000102,0.185,0.696,117.978,4
7wdzLe2Gsx1RGqbvYZHASz,"2YZyLoL8N0Wb9xBt1NhZWg","i","i","Kendrick Lamar",2014-09-23,231933,64,spotify:user:flaredfive830,2020-08-26T16:55:36Z,"conscious hip hop,hip hop,rap,west coast rap",0.755,0.884,10,-5.296,0,0.0638,0.0208,0.00000297,0.248,0.897,121.927,4
1eLSF6HfrRA0AsNmTkUlKx,"28ExwzUQsvgJooOI0X1mr3,2YZyLoL8N0Wb9xBt1NhZWg,1RyvyyTE3xzB2ZywiAwp0i,53KwLdlmrlCelAZMaLVZqU","King's Dead (with Kendrick Lamar, Future & James Blake)","Black Panther The Album Music From And Inspired By","Jay Rock,Kendrick Lamar,Future,James Blake",2018-02-09,225266,54,spotify:user:flaredfive830,2020-08-26T16:56:01Z,"conscious hip hop,hip hop,rap,southern hip hop,trap,west coast rap,atl hip hop,art pop,indie soul,indietronica,uk alternative pop",0.566,0.724,1,-4.573,1,0.323,0.00104,0,0.158,0.408,81.772,4
6Nle9hKrkL1wQpwNfEkxjh,"2h93pZq0e7k5yf4dywlkpM","Chanel","Chanel","Frank Ocean",2017-03-10,210285,71,spotify:user:flaredfive830,2020-08-26T19:19:26Z,"lgbtq+ hip hop,neo soul",0.776,0.503,0,-5.732,0,0.237,0.874,0,0.112,0.473,110.134,4
2ZltjIqztEpZtafc8w0I9t,"73sIBHcqh3Z3NyqHKZ7FOL","3005","Because the Internet","Childish Gambino",2013-12-10,234215,1,spotify:user:flaredfive830,2020-08-27T02:21:08Z,"atl hip hop,hip hop,rap",0.472,0.448,6,-7.272,0,0.326,0.113,0,0.0914,0.636,166.077,4
7xTY3rJMgj0nh6OOPHgsLw,"73sIBHcqh3Z3NyqHKZ7FOL","Freaks And Geeks","EP (2011 Re-Release)","Childish Gambino",2018-01-31,217103,50,spotify:user:flaredfive830,2020-08-27T02:21:24Z,"atl hip hop,hip hop,rap",0.667,0.873,10,-5.605,1,0.314,0.124,0,0.0725,0.799,81.052,4
5NhlpQ6BOIz3S5welptk1W,"73sIBHcqh3Z3NyqHKZ7FOL","Sober","Kauai","Childish Gambino",2014-10-03,252026,0,spotify:user:flaredfive830,2020-08-27T02:28:20Z,"atl hip hop,hip hop,rap",0.707,0.562,0,-7.621,1,0.0305,0.124,0.0000158,0.561,0.418,98.094,4
4j3GWI86JvSaF0BLdmgcfF,"73sIBHcqh3Z3NyqHKZ7FOL","Summertime Magic","Summer Pack","Childish Gambino",2018-07-11,213600,56,spotify:user:flaredfive830,2020-08-27T02:28:38Z,"atl hip hop,hip hop,rap",0.76,0.579,0,-7.374,1,0.0567,0.0127,0.00344,0.106,0.129,100.011,4
1Q3t9fWvHUXKsMmpD2XpUu,"26T3LtbuGT1Fu9m0eRq5X3","Cold Cold Cold","Tell Me I'm Pretty","Cage The Elephant",2015-12-18,214386,62,spotify:user:flaredfive830,2020-09-02T20:49:18Z,"modern alternative rock,modern rock,pov: indie,punk blues,rock",0.549,0.789,5,-6.071,1,0.0313,0.0178,0.000067,0.059,0.715,136.125,4
5hM5arv9KDbCHS0k9uqwjr,"5INjqkS1o8h1imAzPqGZBb","Borderline","The Slow Rush","Tame Impala",2020-02-14,237800,76,spotify:user:flaredfive830,2020-09-22T12:11:13Z,"australian psych,modern rock,neo-psychedelic,rock",0.621,0.873,5,-3.067,0,0.0369,0.0406,0.0000091,0.0824,0.873,97.96,4
0LtOwyZoSNZKJWHqjzADpW,"5INjqkS1o8h1imAzPqGZBb","Feels Like We Only Go Backwards","Lonerism","Tame Impala",2012-01-01,192960,69,spotify:user:flaredfive830,2020-09-22T12:11:39Z,"australian psych,modern rock,neo-psychedelic,rock",0.303,0.9,2,-2.352,0,0.0574,0.0277,0.635,0.11,0.491,149.508,4
3B54sVLJ402zGa6Xm4YGNe,"6vXTefBL93Dj5IqAWq6OTv,1zNqQNIdeOUZHb8zbZRFMX","Unforgettable","Jungle Rules","French Montana,Swae Lee",2017-07-14,233901,81,spotify:user:flaredfive830,2020-09-22T12:13:53Z,"hip hop,pop rap,rap,southern hip hop,trap,melodic rap",0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,4
32lItqlMi4LBhb4k0BaSaC,"246dkjvS1zLTtiykXe5h60","Candy Paint","beerbongs & bentleys","Post Malone",2018-04-27,227533,69,spotify:user:flaredfive830,2020-10-08T01:08:06Z,"dfw rap,melodic rap,pop,rap",0.66,0.667,4,-5.941,1,0.156,0.64,0.00000122,0.0753,0.381,180.044,4
3uJsg8xIH7OpWHxuJaMLJX,"2x7EATekOPhFGRx3syMGEC,7gP3bB2nilZXLfPHJhMdvc","Ride or Die (feat. Foster the People)","Ride or Die (feat. Foster the People)","The Knocks,Foster The People",2018-03-09,242034,44,spotify:user:flaredfive830,2020-10-13T15:53:56Z,"alternative dance,indie poptimism,nu disco,indietronica,modern alternative rock,modern rock,rock",0.648,0.75,0,-3.248,1,0.0335,0.0609,0.00000441,0.104,0.556,105.03,4
7floNISpH8VF4z4459Qo18,"15UsOTVnJzReFVN1VCnxy4","Look At Me!","Look At Me!","XXXTENTACION",2017-02-20,126345,75,spotify:user:flaredfive830,2020-10-16T18:43:13Z,"emo rap,miami hip hop,rap",0.763,0.726,1,-6.405,1,0.282,0.259,0,0.0976,0.349,139.059,4
7pBsquIkbED6W6uSQJGbkn,"68kEuyFKyqrdQQLLsmiatm,3QYRu7CWJylnxkvbTS3ovC","Home","Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture)","Vince Staples,Richie Kohan",2018-12-14,211360,51,spotify:user:flaredfive830,2020-10-21T03:51:35Z,"conscious hip hop,hip hop,rap,underground hip hop,epicore",0.606,0.737,10,-5.597,0,0.0547,0.00608,0.111,0.11,0.349,118.018,4
0b6wdul3A5sQNpIOv03OxP,"61lyPtntblHJvA7FMMhi7E","Ocean Drive","Ocean Drive","Duke Dumont",2015-07-31,206320,63,spotify:user:flaredfive830,2020-10-29T16:40:27Z,"edm,house,pop dance,progressive house,uk dance",0.686,0.718,8,-5.054,0,0.0431,0.00637,0.000703,0.119,0.557,115.026,4
2815rSBccLxZc67jEWBEvD,"3MZsBdqDrRTJihTHQrO6Dq","Yeah Right","Yeah Right","Joji",2018-05-08,174357,0,spotify:user:flaredfive830,2020-10-30T13:15:21Z,"viral pop",0.672,0.59,1,-9.574,1,0.129,0.624,0.236,0.0991,0.21,169.036,4
7AzlLxHn24DxjgQX73F9fU,"4Gso3d4CscCijv0lmajZWs","No Idea","Heaven Or Hell","Don Toliver",2020-03-13,154424,74,spotify:user:flaredfive830,2020-10-30T13:24:26Z,"pop rap,rap",0.652,0.631,6,-5.718,0,0.0893,0.524,0.000579,0.165,0.35,127.998,4
0nXyCNdS6fkZNP11DwGq1i,"4iMO20EPodreIaEl8qW66y,5aMIbwZQvP2MHPMVC5zCGj","Lucy","Lucy","Still Woozy,ODIE",2018-03-22,142500,2,spotify:user:flaredfive830,2020-10-30T13:26:00Z,"bedroom pop,oakland indie,pov: indie,canadian contemporary r&b",0.649,0.535,6,-12.017,0,0.224,0.385,0.000422,0.12,0.843,84.466,4
0lMbuWUpfTWhEmOKxppEau,"7CajNmpbOovFoOoasH2HaY,1RyvyyTE3xzB2ZywiAwp0i,6LuN9FCkKOj5PcnpouEgny,4A0TivfinfALCAMJqqjZIk","Rollin (feat. Future & Khalid)","Funk Wav Bounces Vol.1","Calvin Harris,Future,Khalid,Funk Wav",2017-06-30,272653,57,spotify:user:flaredfive830,2020-10-30T13:45:20Z,"dance pop,edm,electro house,house,pop,pop dance,progressive house,uk dance,atl hip hop,hip hop,rap,southern hip hop,trap,pop r&b,funktronica",0.753,0.76,6,-4.518,0,0.0859,0.446,0.0000313,0.182,0.657,91.953,4
0Jwqf8WzYlEtywz7opb9Uk,"6TLwD7HPWuiOzvXEa3oCNe","Welcome to LA","Welcome to LA","Oliver Tree",2017-05-26,151654,35,spotify:user:flaredfive830,2020-10-30T13:45:36Z,"alternative hip hop",0.666,0.774,1,-5.715,1,0.246,0.0145,0.0000102,0.0758,0.437,103.911,4
22UDw8rSfLbUsaAGTXQ4Z8,"5T0MSzX9RC5NA6gAI6irSn,5K4W6rqBFWDnAN6FQUkS6x","American Boy","Shine","Estelle,Kanye West",2008-03-28,284733,2,spotify:user:flaredfive830,2020-10-30T13:47:05Z,"neo soul,r&b,chicago rap,hip hop,rap",0.727,0.729,0,-2.99,1,0.326,0.171,0,0.07,0.512,117.932,4
6MpCaSIOfqBqbMED4kXgNY,"2vnB6tuQMaQpORiRdvXF9H","Prom Queen","Prom Queen","Beach Bunny",2018-08-10,136562,74,spotify:user:flaredfive830,2020-10-30T13:50:42Z,"bubblegrunge,chicago indie,indie pop,pov: indie",0.528,0.797,4,-7.487,1,0.0485,0.000391,0.011,0.14,0.751,143.785,4
2zAKwUD7TVTt8qTxa9bnQJ,"3ebS2RuCq8QeLyndUDmgB5","For A Minute","For A Minute","WizTheMc",2020-06-18,108984,0,spotify:user:flaredfive830,2020-10-30T13:56:11Z,"canadian contemporary r&b,pop rap",0.711,0.778,2,-6.346,1,0.0897,0.0273,0.00000177,0.103,0.827,160.018,4
4P04T22VRDMfG7Yk0SMMxP,"0xOeVMOz2fVg5BJY3N6akT","Cabin Fever","Cabin Fever","Jaden",2020-07-23,195535,36,spotify:user:flaredfive830,2020-10-30T13:56:46Z,"pop rap,rap",0.729,0.874,2,-5.585,1,0.0324,0.134,0.00011,0.198,0.917,123.001,4
3jLHo30ucbkYY9P7v8leKh,"2jbd7OqeJJd1hz81vOXwwW","Sea Sick","Sea Sick","binki",2019-09-05,130714,0,spotify:user:flaredfive830,2020-10-30T13:57:50Z,"modern indie pop",0.817,0.577,6,-8.63,0,0.0659,0.117,0.000385,0.183,0.928,112.025,4
235m3adTb5WObAJWOonO4f,"7eRBEVzcZk4XyIdF0Btfg4,2XgbftqQ72jEj2H7m0V5B6,75AKgMMrk1CG5sURNvyX9s","i guess?","i guess?","elias,Thiago,love-sadKID",2019-12-27,194673,33,spotify:user:flaredfive830,2020-10-30T14:02:28Z,"lo-fi rap",0.758,0.844,10,-6.738,0,0.267,0.0161,0,0.1,0.615,89.994,4
2jdw2tc29bqJwToyGvKgJm,"0xOeVMOz2fVg5BJY3N6akT","Ninety","SYRE","Jaden",2017-11-17,468168,50,spotify:user:flaredfive830,2020-11-02T03:13:22Z,"pop rap,rap",0.398,0.69,1,-6.809,0,0.0631,0.384,0.000437,0.129,0.174,129.904,4
58ge6dfP91o9oXMzq3XkIS,"7Ln80lUS6He07XvHI8qqHH","505","Favourite Worst Nightmare (Standard Version)","Arctic Monkeys",2007-04-24,253586,73,spotify:user:flaredfive830,2020-11-02T03:13:32Z,"garage rock,modern rock,permanent wave,rock,sheffield indie",0.52,0.852,0,-5.866,1,0.0543,0.00237,0.0000579,0.0733,0.234,140.267,4
7CCCX50zGHMTuHsyKQy03l,"0bBz5bRBkExaej2HxtVfCw","Dancing in My Room","Dancing in My Room","347aidan",2020-10-26,180121,0,spotify:user:flaredfive830,2020-11-10T23:15:42Z,"sad rap",0.979,0.41,8,-11.056,0,0.112,0.658,0.0000342,0.205,0.74,119.971,4
1ryUAnJ3gPNtw85hwiVA7Z,"3hOdow4ZPmrby7Q1wfPLEy","FOOL'S GOLD","FOOL'S GOLD","Aries",2020-11-06,149843,36,spotify:user:flaredfive830,2020-12-10T03:35:50Z,"",0.662,0.525,6,-8.546,0,0.0341,0.281,0,0.199,0.577,133.937,4
3h0xzCrYEVVFhhycY7jGBs,"3hOdow4ZPmrby7Q1wfPLEy","SAYONARA","WELCOME HOME","Aries",2019-04-18,180789,43,spotify:user:flaredfive830,2020-12-10T03:36:52Z,"",0.548,0.63,5,-6.1,1,0.0343,0.0111,0.000721,0.128,0.338,75.972,4
7JdarpX08FLhmfNZpxqgUO,"3hOdow4ZPmrby7Q1wfPLEy","RACECAR","WELCOME HOME","Aries",2019-04-18,157435,41,spotify:user:flaredfive830,2020-12-10T03:44:25Z,"",0.708,0.729,8,-7.618,1,0.0311,0.0675,0,0.165,0.562,117.003,4
7jahcsevTvePvdduUFVzpq,"3hOdow4ZPmrby7Q1wfPLEy","CAROUSEL","WELCOME HOME","Aries",2019-04-18,161400,40,spotify:user:flaredfive830,2020-12-10T03:44:29Z,"",0.541,0.773,8,-5.671,1,0.0537,0.13,0,0.215,0.551,149.887,4
4gbVRS8gloEluzf0GzDOFc,"04gDigrS5kc9YWfZHwBETP","Maps","V","Maroon 5",2014-09-02,189960,79,spotify:user:flaredfive830,2020-12-25T01:02:57Z,"pop",0.742,0.713,1,-5.522,0,0.0303,0.0205,0,0.059,0.879,120.032,4
3JvrhDOgAt6p7K8mDyZwRd,"10exVja0key0uqUkk6LJRT","Riptide","Dream Your Life Away (Special Edition)","Vance Joy",2014-09-08,204280,76,spotify:user:flaredfive830,2020-12-31T00:11:10Z,"folk-pop,modern rock",0.484,0.731,1,-6.694,1,0.0379,0.431,0,0.151,0.51,101.654,4
28Fqo5nrtgYj7czjeyHg04,"6d4jrmreCmsenscuieJERc","Roses","Roses","The Band CAMINO",2020-12-11,181673,0,spotify:user:flaredfive830,2021-01-02T00:10:19Z,"hopebeat,pov: indie",0.703,0.768,1,-5.069,1,0.0339,0.0339,0.0000013,0.0328,0.786,95.983,4
2LEF1A8DOZ9wRYikWgVlZ8,"0jnsk9HBra6NMjO2oANoPY","Good Feeling","Wild Ones","Flo Rida",2012-06-22,248133,72,spotify:user:flaredfive830,2021-01-07T02:24:35Z,"dance pop,miami hip hop,pop,pop rap",0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,4
3dPQuX8Gs42Y7b454ybpMR,"4F84IBURUo98rz4r61KF70","Seven Nation Army","Elephant","The White Stripes",2003-04-01,232106,81,spotify:user:flaredfive830,2021-01-17T23:12:06Z,"alternative rock,blues rock,detroit rock,garage rock,modern blues rock,permanent wave,punk blues,rock",0.743,0.446,4,-7.807,0,0.0683,0.0039,0.118,0.337,0.278,123.596,4
1CS7Sd1u5tWkstBhpssyjP,"2FXC3k01G6Gw61bmprjgqS","Take Me to Church","Hozier (Expanded Edition)","Hozier",2014-09-19,241693,73,spotify:user:flaredfive830,2021-01-18T23:01:21Z,"irish singer-songwriter,modern rock,pov: indie",0.566,0.664,4,-5.303,0,0.0464,0.634,0,0.116,0.437,128.945,4
27NV2KxoQ8WuLMqlTDI61F,"1Xyo4u8uXC1ZmMpatF05PJ,23fqKkggKUBHNkbKtXEls4","Often - Kygo Remix","Often (Kygo Remix)","The Weeknd,Kygo",2015-04-07,234400,57,spotify:user:flaredfive830,2021-01-23T18:01:02Z,"canadian contemporary r&b,canadian pop,pop,edm,pop dance,tropical house",0.583,0.491,7,-9.876,0,0.0503,0.124,0,0.331,0.391,79.975,4
5yuShbu70mtHXY0yLzCQLQ,"246dkjvS1zLTtiykXe5h60","Go Flex","Stoney (Deluxe)","Post Malone",2016-12-09,179613,70,spotify:user:flaredfive830,2021-01-30T18:36:51Z,"dfw rap,melodic rap,pop,rap",0.665,0.498,5,-8.185,1,0.083,0.23,0,0.0757,0.127,81.958,4
62vpWI1CHwFy7tMIcSStl8,"6l3HvQ5sa6mXTsMTB19rO5","No Role Modelz","2014 Forest Hills Drive","J. Cole",2014-12-09,292986,6,spotify:user:flaredfive830,2021-01-30T18:37:25Z,"conscious hip hop,hip hop,north carolina hip hop,rap",0.692,0.521,10,-8.465,0,0.33,0.301,0,0.0565,0.463,100.45,4
1hz7SRTGUNAtIQ46qiNv2p,"4V8LLVI7PbaPR0K2TGSxFF","GONE, GONE / THANK YOU","IGOR","Tyler, The Creator",2019-05-17,375386,70,spotify:user:flaredfive830,2021-02-02T03:54:49Z,"hip hop,rap",0.518,0.492,10,-8.436,0,0.193,0.216,0.0012,0.146,0.471,78.848,4
0y60itmpH0aPKsFiGxmtnh,"3rWZHrfrsPBxVy692yAIxF","Wait a Minute!","ARDIPITHECUS","WILLOW",2015-01-11,196520,73,spotify:user:flaredfive830,2021-02-10T21:01:22Z,"afrofuturism,pop,post-teen pop,pov: indie",0.764,0.705,3,-5.279,0,0.0278,0.0371,0.0000194,0.0943,0.672,101.003,4
4EpZ4eYuZOwPSSwyqpdHnJ,"7pbDxGE6nQSZVfiFdq9lOL","Sunflower","Sunflower","Rex Orange County",2017-03-22,252230,1,spotify:user:flaredfive830,2021-02-10T21:01:32Z,"bedroom pop",0.384,0.765,6,-4.463,1,0.0579,0.646,0.00352,0.522,0.567,129.903,4
50fOAzCbELUmkFWgbrdW7C,"3CIq9N0VQGWfBpCAMzMZZN","hours","hours","again&again",2020-07-31,181827,50,spotify:user:flaredfive830,2021-02-10T21:01:35Z,"lo-fi rap,modern alternative pop",0.723,0.699,0,-5.857,1,0.0469,0.0927,0,0.0737,0.513,132.149,4
4YMc3A256xFBS0xcT77Qce,"41X1TR6hrK8Q2ZCpp2EqCz,1OzGBMZ8rp73R6DWx0IUr5","help herself","help herself","bbno$,Diamond Pistols",2021-01-29,188571,56,spotify:user:flaredfive830,2021-02-10T21:01:50Z,"canadian hip hop,dark trap,meme rap",0.607,0.851,4,-7.754,0,0.0364,0.623,0.351,0.107,0.479,168.049,4
02kDW379Yfd5PzW5A6vuGt,"6MPCFvOQv5cIGfw3jODMF0,2hlmm7s2ICUX0LVIhVFlZQ,4Gso3d4CscCijv0lmajZWs,7rkW85dBwwrJtlHRDkJDAC","Lemonade","Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money,Gunna,Don Toliver,NAV",2020-08-14,195428,6,spotify:user:flaredfive830,2021-02-10T21:01:53Z,"pop rap,trap,atl hip hop,melodic rap,rap,canadian hip hop,canadian trap",0.799,0.66,1,-6.153,0,0.079,0.256,0,0.111,0.471,140.04,4
3TZ1wHauKG6dMcn7LcQq6G,"5KpmWCJ5NqsY9meqhjwbxR","Amber","Amber","Unusual Demont",2020-08-11,214325,0,spotify:user:flaredfive830,2021-02-10T21:02:15Z,"indie r&b,modern alternative pop",0.884,0.756,8,-6.831,1,0.202,0.326,0.0481,0.304,0.784,119.029,4
6tqIes4TjudsjfIpK4P2Jh,"2AfU5LYBVCiCtuCCfM7uVX,3YzuOhp0V0YIuaukc7U3Rp,2fTTmPI3XaJwqM19w5QiRz","Long Beach","EVERYTHING","Kota the Friend,Hello O'shay,Alex Banin",2020-05-22,252778,51,spotify:user:flaredfive830,2021-02-10T21:02:20Z,"underground hip hop",0.809,0.613,2,-8.402,1,0.175,0.0685,0,0.107,0.562,104.991,4
1b14SMzflhKOtCtArKmBe7,"57N1gBU2XPgJH1f8UPBW7L","Dont Do Drugs","Dont Do Drugs","LESANE",2020-12-11,104053,0,spotify:user:flaredfive830,2021-02-10T21:03:33Z,"",0.855,0.69,8,-6.197,1,0.0972,0.0133,0,0.112,0.685,102.97,4
25OHd4BcTuhkeDCxKuCFAm,"3CIq9N0VQGWfBpCAMzMZZN","options","options","again&again",2020-11-13,149538,41,spotify:user:flaredfive830,2021-02-10T21:04:16Z,"lo-fi rap,modern alternative pop",0.764,0.783,6,-4.692,1,0.07,0.0875,0,0.359,0.873,130.028,4
2ihCaVdNZmnHZWt0fvAM7B,"4dwdTW1Lfiq0cM8nBAqIIz","Little Talks","My Head Is An Animal","Of Monsters and Men",2012-01-01,266600,74,spotify:user:flaredfive830,2021-02-17T00:40:02Z,"folk-pop,metropopolis,modern rock,stomp and holler",0.457,0.757,1,-5.177,1,0.032,0.0206,0,0.146,0.417,102.961,4
5WNYg3usc6H8N3MBEp4zVk,"4V8LLVI7PbaPR0K2TGSxFF,7pbDxGE6nQSZVfiFdq9lOL,1mSJCvDX0W7Dn7S9C6vmvI","Boredom (feat. Rex Orange County & Anna of the North)","Flower Boy","Tyler, The Creator,Rex Orange County,Anna of the North",2017-07-21,320720,62,spotify:user:flaredfive830,2021-03-02T16:53:47Z,"hip hop,rap,bedroom pop,vapor pop",0.559,0.578,8,-9.54,1,0.151,0.79,0.000522,0.324,0.239,79.938,4
7KA4W4McWYRpgf0fWsJZWB,"4V8LLVI7PbaPR0K2TGSxFF,1U1el3k54VvEUzo3ybLPlM","See You Again (feat. Kali Uchis)","Flower Boy","Tyler, The Creator,Kali Uchis",2017-07-21,180386,84,spotify:user:flaredfive830,2021-03-03T16:19:35Z,"hip hop,rap,colombian pop",0.558,0.559,6,-9.222,1,0.0959,0.371,0.00000749,0.109,0.62,78.558,4
